2020-05-01 0:00,Channel_1,0.000192538,0.00023117,0.009195317,0.000218936,0.001597511,0.001872658,0.07376775,0.001756375,0.00128092,0.001550788,0.060853184,0.001448885,0.000696522,0.000945173,0.032540315,0.000774769
2020-05-01 0:00,Channel_10,0.000150004,0.000182683,0.007145982,0.000170142,0.001275364,0.001629661,0.058973226,0.001404124,0.000727873,0.000936402,0.035644777,0.000848685,0.00029789,0.000338915,0.013566206,0.000323005
2020-05-01 0:00,Channel_11,0.000161322,0.000195893,0.00764974,0.000182137,0.000766374,0.000919179,0.035836821,0.000853258,0.00037253,0.000419847,0.017073813,0.000406519,0.000260065,0.000273271,0.01142486,0.00027202
2020-05-01 0:00,Channel_12,0.000156614,0.000190187,0.007476789,0.000178019,0.000977184,0.001119979,0.044973538,0.001070799,0.001095023,0.00135379,0.052443181,0.001248647,0.000243099,0.000257474,0.010696804,0.000254686
2020-05-01 0:00,Channel_13,0.000162293,0.000189968,0.00750915,0.000178789,0.001331408,0.001508146,0.060827201,0.001448267,0.000617996,0.000779312,0.030374323,0.000723198,0.000254549,0.000273359,0.011443944,0.000272475
2020-05-01 0:00,Channel_14,0.000162886,0.0001933,0.007667759,0.000182566,0.001560518,0.001751924,0.071621983,0.001705285,0.00074599,0.000961099,0.035774685,0.000851778,0.000248807,0.000262141,0.010972794,0.000261257
2020-05-01 0:00,Channel_15,0.000162239,0.000192804,0.007632565,0.000181728,0.001277072,0.00172466,0.062900169,0.001497623,0.000581104,0.000773907,0.029582706,0.00070435,0.000229766,0.000246812,0.010320054,0.000245716
2020-05-01 0:00,Channel_16,0.000153123,0.000192182,0.007489041,0.000178311,0.001585462,0.001844137,0.074207922,0.001766855,0.000845402,0.001005793,0.040082742,0.000954351,0.000359227,0.000389821,0.01591759,0.00037899
2020-05-01 0:00,Channel_17,0.001345516,0.001479881,0.060925728,0.001450613,0.00112348,0.00130185,0.051390475,0.001223583,0.000239205,0.000265053,0.010693214,0.0002546,0.000200929,0.000214883,0.008907928,0.000212094
2020-05-01 0:00,Channel_18,0.000146198,0.000179511,0.006881016,0.000163834,0.001923475,0.00238959,0.091730384,0.002184057,0.001041011,0.001370878,0.05241562,0.001247991,0.000211008,0.000223624,0.00929869,0.000221397
2020-05-01 0:00,Channel_19,0.000160061,0.000202866,0.007822963,0.000186261,0.001921618,0.002218686,0.088856318,0.002115627,0.000858191,0.001059306,0.041030804,0.000976924,0.000210171,0.000226602,0.009268808,0.000220686
2020-05-01 0:00,Channel_2,0.000161095,0.000196682,0.007739397,0.000184271,0.00088008,0.001109354,0.042002055,0.001000049,0.00092893,0.001114738,0.043518963,0.001036166,0.000416367,0.000479946,0.018944753,0.000451066
2020-05-01 0:00,Channel_20,0.000162129,0.000194605,0.007582091,0.000180526,0.000556361,0.000659392,0.025582906,0.000609117,0.000899412,0.001204292,0.043381674,0.001032897,0.000249053,0.000266232,0.01108887,0.000264021
2020-05-01 0:00,Channel_21,0.000178604,0.000212439,0.008336801,0.000198495,0.003027134,0.003878389,0.145346258,0.003460625,0.00078493,0.00128369,0.041452015,0.000986953,0.000225042,0.000250443,0.010158118,0.00024186
2020-05-01 0:00,Channel_22,0.000157471,0.000194189,0.007580241,0.000180482,0.001615118,0.001999494,0.079363292,0.001889602,0.002912168,0.003644296,0.140932487,0.003355535,0.000798271,0.000895396,0.03645493,0.000867975
2020-05-01 0:00,Channel_23,0.00018261,0.000225256,0.008500187,0.000202385,0.001443714,0.001622311,0.066258533,0.001577584,0.000498244,0.000671716,0.022984157,0.000547242,0.000217305,0.000326338,0.009707469,0.00023113
2020-05-01 0:00,Channel_24,0.000162721,0.000199141,0.007657653,0.000182325,0.001360279,0.001567593,0.062881764,0.001497185,0.002023224,0.002433353,0.095057562,0.002263275,0.000465947,0.000515549,0.021092012,0.000502191
2020-05-01 0:00,Channel_25,0.000183224,0.000225135,0.008718101,0.000207574,0.003025416,0.003550754,0.140870391,0.003354057,0.001156975,0.001376521,0.053683871,0.001278187,0.000352039,0.000379618,0.015628645,0.000372111
2020-05-01 0:00,Channel_26,0.000147501,0.000183057,0.007108464,0.000169249,0.002007537,0.00232966,0.092833954,0.002210332,0.000690058,0.000819873,0.032158212,0.000765672,0.00025573,0.000287008,0.011369969,0.000270714
2020-05-01 0:00,Channel_27,0.00018177,0.000222965,0.00876477,0.000208685,0.002138014,0.002541759,0.099746865,0.002374925,0.001570603,0.001913814,0.0741435,0.001765321,0.000400524,0.000434658,0.018027841,0.000429234
2020-05-01 0:00,Channel_28,0.000167956,0.000207032,0.007989637,0.000190229,0.001216158,0.001851274,0.066107769,0.001573995,0.001223953,0.001492715,0.057603095,0.001371502,0.000249717,0.000274541,0.011119158,0.000264742
2020-05-01 0:00,Channel_29,0.000956606,0.001031592,0.042779107,0.00101855,0.001447198,0.001716969,0.067443294,0.001605793,0.000483916,0.000588959,0.022927953,0.000545904,0.000359402,0.000396072,0.016278042,0.000387572
2020-05-01 0:00,Channel_3,0.000192233,0.000256212,0.009177437,0.00021851,0.002049793,0.002421698,0.095396826,0.002271353,0.002081921,0.00260471,0.099978162,0.002380432,0.00086421,0.001110599,0.040597473,0.000966607
2020-05-01 0:00,Channel_30,0.000158838,0.000193552,0.007663821,0.000182472,0.001856435,0.002144005,0.085338752,0.002031875,0.000879911,0.001084605,0.042819459,0.001019511,0.000297784,0.000320576,0.013269026,0.000315929
2020-05-01 0:00,Channel_31,0.000174812,0.000205698,0.007965568,0.000189656,0.00082895,0.000983716,0.038933825,0.000926996,0.000669423,0.000811208,0.031727524,0.000755417,0.000228084,0.000252076,0.010151839,0.00024171
2020-05-01 0:00,Channel_32,0.000147332,0.000180435,0.00710127,0.000169078,0.001266916,0.001450569,0.059236737,0.001410399,0.001443282,0.001768274,0.068141001,0.001622405,0.000216808,0.000230621,0.009631586,0.000229323
2020-05-01 0:00,Channel_33,0.000187533,0.000219949,0.008734818,0.000207972,0.001282692,0.001406554,0.057624896,0.001372021,0.000581661,0.000713802,0.027182067,0.000647192,0.000211912,0.000221078,0.009326859,0.000222068
2020-05-01 0:00,Channel_34,0.000159949,0.000193709,0.007446315,0.000177293,0.000768282,0.000913342,0.036037343,0.000858032,0.000924371,0.001164926,0.043765114,0.001042027,0.000217423,0.000230223,0.00956978,0.000227852
2020-05-01 0:00,Channel_35,0.000171016,0.000207958,0.008034134,0.000191289,0.001730244,0.001922545,0.078397383,0.001866604,0.000383486,0.000455797,0.017910527,0.000426441,0.000212796,0.000229892,0.009547902,0.000227331
2020-05-01 0:00,Channel_36,0.000152621,0.000187644,0.007372736,0.000175541,0.001527715,0.001781867,0.071103885,0.00169295,0.00109737,0.001299581,0.051478049,0.001225668,0.000349745,0.000381693,0.015456938,0.000368022
2020-05-01 0:00,Channel_37,0.000200722,0.000244747,0.00928499,0.000221071,0.003048858,0.003643365,0.144423365,0.003438652,0.000824569,0.001373275,0.047098926,0.001121403,0.000261085,0.000274758,0.011546271,0.000274911
2020-05-01 0:00,Channel_38,0.000163877,0.000196593,0.007659505,0.000182369,0.001718854,0.002428168,0.086073642,0.002049372,0.001070161,0.001428652,0.054713859,0.001302711,0.000283226,0.000299333,0.012564765,0.000299161
2020-05-01 0:00,Channel_39,0.000146195,0.000193445,0.00728917,0.000173552,0.001045296,0.001283607,0.050044309,0.001191531,0.000859844,0.001059955,0.040832173,0.000972195,0.000258207,0.0002875,0.011704624,0.000278682
2020-05-01 0:00,Channel_4,0.000138881,0.00017229,0.00667946,0.000159035,0.000574194,0.000714755,0.027967148,0.000665884,0.000652592,0.000756066,0.030219906,0.000719522,0.000481492,0.000545353,0.022162467,0.000527678
2020-05-01 0:00,Channel_40,0.000173221,0.000208972,0.008149866,0.000194044,0.000770632,0.000884484,0.035751079,0.000851216,0.001382515,0.001732088,0.06662305,0.001586263,0.000384439,0.000440533,0.017535599,0.000417514
2020-05-01 0:00,Channel_41,0.000187129,0.000261963,0.009842936,0.000234356,0.001071733,0.001333974,0.052465865,0.001249187,0.000717151,0.000920467,0.035732143,0.000850765,0.000279833,0.000300171,0.012446027,0.000296334
2020-05-01 0:00,Channel_42,0.000173954,0.000210124,0.008170559,0.000194537,0.001435021,0.001916483,0.070442845,0.001677211,0.000981037,0.001270952,0.047113875,0.001121759,0.000201795,0.000211396,0.008889994,0.000211667
2020-05-01 0:00,Channel_43,0.000928071,0.001023886,0.042107705,0.001002564,0.001455703,0.001644306,0.067385829,0.001604424,0.000591516,0.000682839,0.027538768,0.000655685,0.000356723,0.00038309,0.015927511,0.000379226
2020-05-01 0:00,Channel_44,0.001342478,0.001463683,0.060464873,0.00143964,0.000996963,0.001179943,0.046513534,0.001107465,0.000547164,0.00064254,0.025444512,0.000605822,0.000663327,0.000784778,0.030310774,0.000721685
2020-05-01 0:00,Channel_45,0.000156286,0.000209907,0.007806371,0.000185866,0.001237556,0.001472318,0.058091,0.001383119,0.000749226,0.00097148,0.036120959,0.000860023,0.000243745,0.000265757,0.010859396,0.000258557
2020-05-01 0:00,Channel_46,0.000137365,0.000176637,0.006838327,0.000162817,0.000746748,0.000955012,0.036864297,0.000877721,0.000951287,0.00124911,0.046741548,0.001112894,0.000274372,0.000293016,0.012189564,0.000290228
2020-05-01 0:00,Channel_47,0.000159882,0.000226356,0.008045885,0.000191569,0.002330952,0.003387884,0.115492889,0.002749831,0.000999583,0.001328919,0.05025588,0.001196569,0.000233761,0.000258721,0.0104608,0.000249067
